raspi01,09:00:29.32,0.0,0.0
raspi01,12:50:16.09,0.0,0.0
raspi01,12:51:15.31,0.0,0.0
raspi01,12:52:15.31,0.0,0.0
raspi01,12:53:15.31,0.0,0.0
raspi01,12:54:16.09,0.0,0.0
raspi01,12:55:15.09,0.0,0.0
raspi01,12:56:15.09,0.0,0.0
raspi01,12:57:15.09,0.0,0.0
raspi01,12:58:15.09,0.0,0.0
raspi01,12:59:15.09,0.0,0.0
raspi01,13:00:15.09,0.0,0.0
raspi01,13:01:15.09,0.0,0.0
raspi01,13:02:15.09,0.0,0.0
raspi01,13:03:15.09,0.0,0.0
raspi01,13:04:15.09,0.0,0.0
raspi01,13:05:15.09,0.0,0.0
raspi01,13:06:15.09,0.0,0.0
raspi01,13:07:15.09,0.0,0.0
raspi01,13:08:15.09,0.0,0.0
raspi01,13:09:15.09,0.0,0.0
raspi01,13:10:15.09,0.0,0.0
raspi01,13:11:15.31,0.0,0.0
raspi01,13:12:16.00,33.887343333333334,130.88249
raspi01,13:13:15.00,33.88754,130.88245333333333
raspi01,13:14:15.00,33.887571666666666,130.882405
raspi01,13:15:15.00,33.88760666666667,130.88239333333334
raspi01,13:16:15.00,33.887605,130.88239166666668
raspi01,13:17:15.00,33.887625,130.88241833333333
raspi01,13:18:15.00,33.88764,130.88244833333334
raspi01,13:19:15.00,33.88757666666667,130.88242
raspi01,13:20:15.00,33.88529333333334,130.88917
raspi01,13:21:15.00,0.0,0.0
raspi01,13:22:15.00,0.0,0.0
raspi01,13:23:15.00,0.0,0.0
raspi01,13:24:15.00,0.0,0.0
raspi01,13:25:15.00,0.0,0.0
raspi01,13:26:15.00,34.019145,130.951735
raspi01,13:27:15.00,34.049681666666665,130.97111
raspi01,13:28:15.00,34.06706333333333,131.00486833333332
raspi01,13:29:15.00,34.07590833333333,131.04530333333332
raspi01,13:30:15.00,0.0,0.0
raspi01,13:31:15.00,0.0,0.0
raspi01,13:32:15.00,34.04774666666667,131.17531333333332
raspi01,13:33:15.00,34.04064833333333,131.21788833333332
raspi01,13:34:15.00,34.037841666666665,131.26040166666667
raspi01,13:35:15.00,34.05034,131.305225
raspi01,13:36:15.00,34.057205,131.35212666666666
raspi01,13:37:15.00,34.08676166666667,131.38644833333333
raspi01,13:38:15.00,0.0,0.0
raspi01,13:39:15.00,34.089595,131.47529833333334
raspi01,13:40:15.00,0.0,0.0
raspi01,13:41:15.00,34.074328333333334,131.575065
raspi01,13:42:15.00,0.0,0.0
raspi01,13:43:15.00,0.0,0.0
raspi01,13:44:15.00,34.085413333333335,131.72538333333333
raspi01,13:45:15.00,0.0,0.0
raspi01,13:46:15.00,0.0,0.0
raspi01,13:47:15.00,34.05621333333333,131.79933833333334
raspi01,13:48:15.00,34.05165,131.80149666666668
raspi01,13:49:15.00,34.05166666666667,131.80146666666667
raspi01,13:50:15.00,34.04976333333333,131.80326666666667
raspi01,13:51:15.00,34.041981666666665,131.81551333333334
raspi01,13:52:15.00,34.03364166666667,131.845035
raspi01,13:53:15.00,34.035345,131.88863166666667
raspi01,13:54:15.00,34.041405,131.93783
raspi01,13:55:15.00,34.06599166666667,131.98085833333334
raspi01,13:56:15.00,0.0,0.0
raspi01,13:57:15.00,34.10178833333333,132.07467833333334
raspi01,13:58:15.00,0.0,0.0
raspi01,13:59:15.00,0.0,0.0
raspi01,14:00:15.00,0.0,0.0
raspi01,14:01:15.00,0.0,0.0
raspi01,14:02:15.00,0.0,0.0
raspi01,14:03:15.00,0.0,0.0
raspi01,14:04:15.00,0.0,0.0
raspi01,14:05:15.00,0.0,0.0
raspi01,14:06:15.00,0.0,0.0
raspi01,14:07:15.00,0.0,0.0
raspi01,14:08:15.00,34.40950333333333,132.44473666666667
raspi01,14:09:15.00,34.40622,132.46631666666667
raspi01,14:10:15.00,34.39957666666667,132.474115
raspi01,14:11:15.00,34.399495,132.47470333333334
raspi01,14:12:15.00,34.39943,132.47465166666666
raspi01,14:13:15.00,34.39445166666667,132.48415833333334
raspi01,14:14:15.00,34.389361666666666,132.50458
raspi01,14:15:15.00,0.0,0.0
raspi01,14:16:15.00,0.0,0.0
raspi01,14:17:15.00,0.0,0.0
raspi01,14:18:15.00,0.0,0.0
raspi01,14:19:15.00,34.361455,132.72117333333333
raspi01,14:20:15.00,34.389375,132.75969333333333
raspi01,14:21:15.00,0.0,0.0
raspi01,14:22:15.00,34.40903333333333,132.85111166666667
raspi01,14:23:15.00,0.0,0.0
raspi01,14:24:15.00,0.0,0.0
raspi01,14:25:15.00,0.0,0.0
raspi01,14:26:15.00,0.0,0.0
raspi01,14:27:15.00,34.400995,133.08162666666666
raspi01,14:28:15.00,0.0,0.0
raspi01,14:29:15.00,0.0,0.0
raspi01,14:30:15.00,0.0,0.0
raspi01,14:31:15.00,34.46301166666667,133.25758
raspi01,14:32:15.00,0.0,0.0
raspi01,14:33:15.00,34.486336666666666,133.33346166666666
raspi01,14:34:15.00,34.48864833333333,133.35313333333335
raspi01,14:35:15.00,34.48919,133.36041333333333
raspi01,14:36:15.00,34.489115,133.36043333333333
raspi01,14:37:15.00,34.490293333333334,133.36668666666668
raspi01,14:38:15.00,34.49249666666667,133.38490666666667
raspi01,14:39:15.00,34.49831666666667,133.42013833333334
raspi01,14:40:15.00,0.0,0.0
raspi01,14:41:15.00,0.0,0.0
raspi01,14:42:15.00,34.539093333333334,133.56018833333334
raspi01,14:43:15.00,0.0,0.0
raspi01,14:44:15.00,34.55466666666667,133.66254833333332
raspi01,14:45:15.00,34.58367833333333,133.69910166666668
raspi01,14:46:15.00,0.0,0.0
raspi01,14:47:15.00,0.0,0.0
raspi01,14:48:15.00,0.0,0.0
raspi01,14:49:15.00,34.65623,133.871325
raspi01,14:50:15.00,34.65948,133.902535
raspi01,14:51:15.00,34.663175,133.91551833333332
raspi01,14:52:15.00,34.665333333333336,133.917415
raspi01,14:53:15.00,34.665345,133.91742333333335
raspi01,14:54:15.00,34.665503333333334,133.91752166666666
raspi01,14:55:15.00,0.0,0.0
raspi01,09:01:6.80,0.0,0.0
raspi01,09:02:4.80,0.0,0.0
